,Latitude,Longitude,Depth,Magnitude,Distance,Is-erupting,Is-erupting-tomorrow,Is-erupting-next-week
426,19.3123,-155.1215,9.55,3.29,21.1547,True,False,False
427,19.3123,-155.1215,9.55,3.29,21.1547,True,False,False
428,19.3015,-155.1158,7.61,1.99,22.3413,True,False,False
429,19.3015,-155.1158,7.61,1.99,22.3413,True,False,False
430,19.3717,-155.179,2.3,2.57,12.5844,True,False,False
431,19.3717,-155.179,2.3,2.57,12.5844,True,False,False
432,19.3865,-155.1238,3.97,1.47,17.5412,True,False,False
433,19.3865,-155.1238,3.97,1.47,17.5412,True,False,False
434,19.3848,-155.1343,3.96,1.72,16.5135,True,False,False
435,19.3848,-155.1343,3.96,1.72,16.5135,True,False,False
436,19.4002,-155.1965,3.81,1.57,9.7692,True,False,False
437,19.4002,-155.1965,3.81,1.57,9.7692,True,False,False
438,19.3763,-155.1437,3.22,2.63,15.8305,True,False,False
439,19.3763,-155.1437,3.22,2.63,15.8305,True,False,False
440,19.3617,-155.183,2.88,1.58,12.7465,True,False,False
441,19.3617,-155.183,2.88,1.58,12.7465,True,False,False
442,19.3795,-155.1382,1.78,1.43,16.2745,True,False,False
443,19.3795,-155.1382,1.78,1.43,16.2745,True,False,False
444,19.3058,-155.2508,8.18,1.95,13.3607,True,False,False
445,19.3058,-155.2508,8.18,1.95,13.3607,True,False,False
446,19.3635,-155.1783,2.91,1.35,13.0718,True,False,False
447,19.3635,-155.1783,2.91,1.35,13.0718,True,False,False
448,19.387999999999998,-155.1243,3.86,1.66,17.4541,True,False,False
449,19.387999999999998,-155.1243,3.86,1.66,17.4541,True,False,False
450,19.3775,-155.14600000000002,3.3,2.07,15.5596,True,False,False
451,19.3775,-155.14600000000002,3.3,2.07,15.5596,True,False,False
452,19.3757,-155.145,3.95,1.99,15.7223,True,False,False
453,19.3757,-155.145,3.95,1.99,15.7223,True,False,False
454,19.3802,-155.148,0.82,0.6,15.2683,True,False,False
455,19.3802,-155.148,0.82,0.6,15.2683,True,False,False
456,19.375,-155.1433,2.52,1.77,15.9162,True,False,False
457,19.375,-155.1433,2.52,1.77,15.9162,True,False,False
458,19.3798,-155.1475,3.05,1.81,15.3317,True,False,False
459,19.3798,-155.1475,3.05,1.81,15.3317,True,False,False
460,19.373,-155.1582,3.89,1.57,14.5254,True,False,False
461,19.373,-155.1582,3.89,1.57,14.5254,True,False,False
462,19.3845,-155.151,3.4,1.61,14.8301,True,False,False
463,19.3845,-155.151,3.4,1.61,14.8301,True,False,False
464,19.3555,-155.111,7.57,1.77,19.8455,True,False,False
465,19.3555,-155.111,7.57,1.77,19.8455,True,False,False
466,19.3757,-155.1437,3.18,1.92,15.8516,True,False,False
467,19.3757,-155.1437,3.18,1.92,15.8516,True,False,False
468,19.3765,-155.1432,3.15,1.52,15.8733,True,False,False
469,19.3765,-155.1432,3.15,1.52,15.8733,True,False,False
470,19.3782,-155.1435,3.44,1.67,15.7853,True,False,False
471,19.3782,-155.1435,3.44,1.67,15.7853,True,False,False
472,19.3772,-155.144,3.26,1.12,15.7693,True,False,False
473,19.3772,-155.144,3.26,1.12,15.7693,True,False,False
474,19.3817,-155.1457,2.92,1.79,15.4508,True,False,False
475,19.3817,-155.1457,2.92,1.79,15.4508,True,False,False
476,19.2922,-155.2103,4.92,1.74,16.4276,True,False,False
477,19.2922,-155.2103,4.92,1.74,16.4276,True,False,False
478,19.3745,-155.1402,3.35,1.52,16.2421,True,False,False
479,19.3745,-155.1402,3.35,1.52,16.2421,True,False,False
480,19.4203,-155.1503,0.18,1.39,14.335999999999999,True,False,False
481,19.4203,-155.1503,0.18,1.39,14.335999999999999,True,False,False
482,19.3837,-155.1233,3.43,1.6,17.663,True,False,False
483,19.3837,-155.1233,3.43,1.6,17.663,True,False,False
484,19.3765,-155.1472,3.62,1.6,15.4752,True,False,False
485,19.3765,-155.1472,3.62,1.6,15.4752,True,False,False
486,19.3802,-155.1277,2.8,1.42,17.3128,True,False,False
487,19.3802,-155.1277,2.8,1.42,17.3128,True,False,False
488,19.3777,-155.14600000000002,3.07,1.51,15.5526,True,False,False
489,19.3777,-155.14600000000002,3.07,1.51,15.5526,True,False,False
490,19.383,-155.1213,3.49,1.68,17.8852,True,False,False
491,19.383,-155.1213,3.49,1.68,17.8852,True,False,False
492,19.3848,-155.1245,3.34,1.67,17.5121,True,False,False
493,19.3848,-155.1245,3.34,1.67,17.5121,True,False,False
494,19.3785,-155.1303,3.6,1.51,17.1012,True,False,False
495,19.3785,-155.1303,3.6,1.51,17.1012,True,False,False
496,19.3815,-155.1413,2.74,1.51,15.9001,True,False,False
497,19.3815,-155.1413,2.74,1.51,15.9001,True,False,False
498,19.3815,-155.1413,2.74,1.51,15.9001,True,False,False
499,19.3815,-155.1413,2.74,1.51,15.9001,True,False,False
500,19.3957,-155.1733,0.01,0.56,12.252,True,False,False
501,19.3957,-155.1733,0.01,0.56,12.252,True,False,False
502,19.4393,-155.4683,7.9,2.73,19.1198,True,False,False
503,19.4393,-155.4683,7.9,2.73,19.1198,True,False,False
504,19.4412,-155.4562,9.18,1.72,17.8839,True,False,False
505,19.4412,-155.4562,9.18,1.72,17.8839,True,False,False
506,19.3872,-155.1282,3.45,1.8,17.0738,True,False,False
507,19.3872,-155.1282,3.45,1.8,17.0738,True,False,False
508,19.3912,-155.1158,2.78,1.62,18.2585,True,False,False
509,19.3912,-155.1158,2.78,1.62,18.2585,True,False,False
510,19.3927,-155.1143,3.12,1.46,18.3839,True,False,False
511,19.3927,-155.1143,3.12,1.46,18.3839,True,False,False
512,19.317999999999998,-155.2288,7.69,2.21,12.9788,True,False,False
513,19.317999999999998,-155.2288,7.69,2.21,12.9788,True,False,False
514,19.3785,-155.145,3.25,1.57,15.6252,True,False,False
515,19.3785,-155.145,3.25,1.57,15.6252,True,False,False
516,19.3252,-155.138,6.88,1.68,18.915,True,False,False
517,19.3252,-155.138,6.88,1.68,18.915,True,False,False
518,19.3857,-155.1107,3.33,1.6,18.9025,True,False,False
519,19.3857,-155.1107,3.33,1.6,18.9025,True,False,False
520,19.322,-155.1387,12.33,1.8,19.0578,True,False,False
521,19.322,-155.1387,12.33,1.8,19.0578,True,False,False
522,19.3807,-155.1498,3.6,1.45,15.0715,True,False,False
523,19.3807,-155.1498,3.6,1.45,15.0715,True,False,False
524,19.3897,-155.1307,3.0,1.68,16.7581,True,False,False
525,19.3897,-155.1307,3.0,1.68,16.7581,True,False,False
526,19.408,-155.2745,3.22,1.09,1.9516,True,False,False
527,19.408,-155.2745,3.22,1.09,1.9516,True,False,False
528,19.3793,-155.1388,2.82,1.59,16.2206,True,False,False
529,19.3793,-155.1388,2.82,1.59,16.2206,True,False,False
530,19.3748,-155.1447,3.48,1.7,15.7845,True,False,False
531,19.3748,-155.1447,3.48,1.7,15.7845,True,False,False
532,19.3185,-155.1422,5.94,1.77,18.9904,True,False,False
533,19.3185,-155.1422,5.94,1.77,18.9904,True,False,False
534,19.4098,-155.289,1.44,1.83,1.2628,True,False,False
535,19.4098,-155.289,1.44,1.83,1.2628,True,False,False
536,19.394000000000002,-155.1173,2.49,1.58,18.0493,True,False,False
537,19.394000000000002,-155.1173,2.49,1.58,18.0493,True,False,False
538,19.3887,-155.121,3.53,1.72,17.7767,True,False,False
539,19.3887,-155.121,3.53,1.72,17.7767,True,False,False
540,19.2845,-155.1958,1.92,1.69,17.9423,True,False,False
541,19.2845,-155.1958,1.92,1.69,17.9423,True,False,False
542,19.3803,-155.1292,3.47,1.51,17.1581,True,False,False
543,19.3803,-155.1292,3.47,1.51,17.1581,True,False,False
544,19.4092,-155.2725,2.31,1.36,2.0086,True,False,False
545,19.4092,-155.2725,2.31,1.36,2.0086,True,False,False
546,19.3812,-155.1503,7.06,1.52,15.005,True,False,False
547,19.3812,-155.1503,7.06,1.52,15.005,True,False,False
548,19.3802,-155.1308,3.1,1.72,16.9993,True,False,False
549,19.3802,-155.1308,3.1,1.72,16.9993,True,False,False
550,19.4047,-155.2868,1.84,0.85,1.8125,True,False,False
551,19.4047,-155.2868,1.84,0.85,1.8125,True,False,False
552,19.383,-155.1208,3.48,1.83,17.9362,True,False,False
553,19.383,-155.1208,3.48,1.83,17.9362,True,False,False
554,19.4025,-155.281,4.58,1.74,2.1512,True,False,False
555,19.4025,-155.281,4.58,1.74,2.1512,True,False,False
556,19.4083,-155.2712,2.35,1.46,2.1773,True,False,False
557,19.4083,-155.2712,2.35,1.46,2.1773,True,False,False
558,19.4043,-155.2747,1.3,1.54,2.2611,True,False,False
559,19.4043,-155.2747,1.3,1.54,2.2611,True,False,False
560,19.3387,-155.047,4.83,1.56,26.7867,True,False,False
561,19.3387,-155.047,4.83,1.56,26.7867,True,False,False
562,19.3755,-155.1505,3.72,1.66,15.1844,True,False,False
563,19.3755,-155.1505,3.72,1.66,15.1844,True,False,False
564,19.3388,-155.0838,2.96,2.53,23.1919,True,False,False
565,19.3388,-155.0838,2.96,2.53,23.1919,True,False,False
566,19.387,-155.1123,3.17,1.8,18.7086,True,False,False
567,19.387,-155.1123,3.17,1.8,18.7086,True,False,False
568,19.3515,-155.2208,15.92,1.78,10.3895,True,False,False
569,19.3515,-155.2208,15.92,1.78,10.3895,True,False,False
570,19.3832,-155.03799999999998,6.66,1.74,26.4515,True,False,False
571,19.3832,-155.03799999999998,6.66,1.74,26.4515,True,False,False
572,19.3282,-155.1417,7.47,2.05,18.4064,True,False,False
573,19.3282,-155.1417,7.47,2.05,18.4064,True,False,False
574,19.4022,-155.2823,2.55,1.62,2.1478,True,False,False
575,19.4022,-155.2823,2.55,1.62,2.1478,True,False,False
576,19.4078,-155.2798,2.31,0.85,1.6507,True,False,False
577,19.4078,-155.2798,2.31,0.85,1.6507,True,False,False
578,19.3915,-155.0803,3.95,1.87,21.9252,True,False,False
579,19.3915,-155.0803,3.95,1.87,21.9252,True,False,False
580,19.3902,-155.0987,2.86,1.73,20.0435,True,False,False
581,19.3902,-155.0987,2.86,1.73,20.0435,True,False,False
582,19.2505,-155.1627,10.55,1.98,23.0115,True,False,False
583,19.2505,-155.1627,10.55,1.98,23.0115,True,False,False
584,19.349,-155.0642,8.21,3.94,24.7033,True,False,False
585,19.349,-155.0642,8.21,3.94,24.7033,True,False,False
586,19.3465,-155.066,7.93,2.07,24.6171,True,False,False
587,19.3465,-155.066,7.93,2.07,24.6171,True,False,False
588,19.3605,-155.062,5.39,1.86,24.5401,True,False,False
589,19.3605,-155.062,5.39,1.86,24.5401,True,False,False
590,19.3442,-155.0603,8.22,2.71,25.2664,True,False,False
591,19.3442,-155.0603,8.22,2.71,25.2664,True,False,False
592,19.3485,-155.0598,6.67,1.87,25.1582,True,False,False
593,19.3485,-155.0598,6.67,1.87,25.1582,True,False,False
594,19.3442,-155.054,5.36,2.58,25.8893,True,False,False
595,19.3442,-155.054,5.36,2.58,25.8893,True,False,False
596,19.3425,-155.059,5.92,1.74,25.4591,True,False,False
597,19.3425,-155.059,5.92,1.74,25.4591,True,False,False
598,19.3608,-155.0703,4.43,1.65,23.6946,True,False,False
599,19.3608,-155.0703,4.43,1.65,23.6946,True,False,False
600,19.3453,-155.0557,8.26,1.96,25.6806,True,False,False
601,19.3453,-155.0557,8.26,1.96,25.6806,True,False,False
602,19.2798,-155.1945,2.06,1.49,18.4579,True,False,False
603,19.2798,-155.1945,2.06,1.49,18.4579,True,False,False
604,19.3385,-155.1165,8.72,2.04,20.1002,True,False,False
605,19.3385,-155.1165,8.72,2.04,20.1002,True,False,False
606,19.3585,-155.0308,6.36,1.54,27.7567,True,False,False
607,19.3585,-155.0308,6.36,1.54,27.7567,True,False,False
608,19.3485,-155.1103,6.83,1.55,20.2119,True,False,False
609,19.3485,-155.1103,6.83,1.55,20.2119,True,False,False
610,19.4047,-155.0783,3.18,2.02,21.9622,True,False,False
611,19.4047,-155.0783,3.18,2.02,21.9622,True,False,False
612,19.3575,-155.0425,6.82,1.72,26.5998,True,False,False
613,19.3575,-155.0425,6.82,1.72,26.5998,True,False,False
614,19.336,-155.0422,6.07,1.83,27.3628,True,False,False
615,19.336,-155.0422,6.07,1.83,27.3628,True,False,False
616,19.4037,-155.1095,3.76,1.52,18.7145,True,False,False
617,19.4037,-155.1095,3.76,1.52,18.7145,True,False,False
618,19.3715,-155.1,9.19,2.86,20.3712,True,False,False
619,19.3715,-155.1,9.19,2.86,20.3712,True,False,False
620,19.3545,-155.0432,7.55,1.85,26.6199,True,False,False
621,19.3545,-155.0432,7.55,1.85,26.6199,True,False,False
622,19.3457,-155.1288,8.55,2.07,18.5869,True,False,False
623,19.3457,-155.1288,8.55,2.07,18.5869,True,False,False
624,19.3922,-155.0975,3.77,1.5,20.1309,True,False,False
625,19.3922,-155.0975,3.77,1.5,20.1309,True,False,False
626,19.4468,-155.498,8.14,1.98,22.3103,True,False,False
627,19.4468,-155.498,8.14,1.98,22.3103,True,False,False
628,19.3947,-155.0823,3.76,1.52,21.6668,True,False,False
629,19.3947,-155.0823,3.76,1.52,21.6668,True,False,False
630,19.4045,-155.0787,3.63,1.48,21.9223,True,False,False
631,19.4045,-155.0787,3.63,1.48,21.9223,True,False,False
632,19.3947,-155.101,3.4,1.45,19.7253,True,False,False
633,19.3947,-155.101,3.4,1.45,19.7253,True,False,False
634,19.3528,-155.3063,1.83,1.28,7.8489,True,False,False
635,19.3528,-155.3063,1.83,1.28,7.8489,True,False,False
636,19.3263,-155.2303,7.26,1.33,12.0939,True,False,False
637,19.3263,-155.2303,7.26,1.33,12.0939,True,False,False
638,19.3872,-155.1157,3.14,1.13,18.3549,True,False,False
639,19.3872,-155.1157,3.14,1.13,18.3549,True,False,False
640,19.3323,-155.0777,3.68,1.36,24.0688,True,False,False
641,19.3323,-155.0777,3.68,1.36,24.0688,True,False,False
642,19.4008,-155.0803,3.06,1.49,21.7939,True,False,False
643,19.4008,-155.0803,3.06,1.49,21.7939,True,False,False
644,19.3977,-155.0853,3.76,1.44,21.3117,True,False,False
645,19.3977,-155.0853,3.76,1.44,21.3117,True,False,False
646,19.4118,-155.0898,4.59,1.59,20.7061,True,False,False
647,19.4118,-155.0898,4.59,1.59,20.7061,True,False,False
648,19.3432,-155.1107,8.69,1.47,20.4163,True,False,False
649,19.3432,-155.1107,8.69,1.47,20.4163,True,False,False
650,19.3362,-155.0667,4.89,2.03,24.9584,True,False,False
651,19.3362,-155.0667,4.89,2.03,24.9584,True,False,False
652,19.2722,-155.1993,2.01,1.41,18.9322,True,False,False
653,19.2722,-155.1993,2.01,1.41,18.9322,True,False,False
654,19.3637,-155.0383,4.94,1.83,26.8524,True,False,False
655,19.3637,-155.0383,4.94,1.83,26.8524,True,False,False
656,19.3277,-155.1152,6.82,1.63,20.7945,True,False,False
657,19.3277,-155.1152,6.82,1.63,20.7945,True,False,False
658,19.3985,-155.0858,3.04,1.49,21.249000000000002,True,False,False
659,19.3985,-155.0858,3.04,1.49,21.249000000000002,True,False,False
660,19.3232,-155.1038,5.49,1.31,22.0814,True,False,False
661,19.3232,-155.1038,5.49,1.31,22.0814,True,False,False
662,19.3173,-155.1717,5.64,1.35,16.7111,True,False,False
663,19.3173,-155.1717,5.64,1.35,16.7111,True,False,False
664,19.3342,-155.129,8.79,1.56,19.1793,True,False,False
665,19.3342,-155.129,8.79,1.56,19.1793,True,False,False
666,19.3477,-155.0355,3.97,1.85,27.6109,True,False,False
667,19.3477,-155.0355,3.97,1.85,27.6109,True,False,False
668,19.3847,-155.1132,3.56,1.89,18.6699,True,False,False
669,19.3847,-155.1132,3.56,1.89,18.6699,True,False,False
670,19.3853,-155.1243,3.5,1.58,17.5198,True,False,False
671,19.3853,-155.1243,3.5,1.58,17.5198,True,False,False
672,19.3253,-155.1425,5.98,1.49,18.5204,True,False,False
673,19.3253,-155.1425,5.98,1.49,18.5204,True,False,False
674,19.3235,-155.2257,7.42,1.65,12.6052,True,False,False
675,19.3235,-155.2257,7.42,1.65,12.6052,True,False,False
676,19.3952,-155.102,3.71,1.35,19.6133,True,False,False
677,19.3952,-155.102,3.71,1.35,19.6133,True,False,False
678,19.3973,-155.0863,6.59,1.27,21.2131,True,False,False
679,19.3973,-155.0863,6.59,1.27,21.2131,True,False,False
680,19.2727,-155.3928,6.89,1.62,19.8779,True,False,False
681,19.2727,-155.3928,6.89,1.62,19.8779,True,False,False
682,19.2748,-155.3923,6.49,1.75,19.6551,True,False,False
683,19.2748,-155.3923,6.49,1.75,19.6551,True,False,False
684,19.3867,-155.11,3.4,1.14,18.9516,True,False,False
685,19.3867,-155.11,3.4,1.14,18.9516,True,False,False
686,19.3427,-155.05100000000002,4.92,1.62,26.2415,True,False,False
687,19.3427,-155.05100000000002,4.92,1.62,26.2415,True,False,False
688,19.3898,-155.1195,3.25,1.24,17.9066,True,False,False
689,19.3898,-155.1195,3.25,1.24,17.9066,True,False,False
690,19.4117,-155.0648,6.12,1.48,23.3255,True,False,False
691,19.4117,-155.0648,6.12,1.48,23.3255,True,False,False
692,19.3865,-155.1123,3.53,1.14,18.7199,True,False,False
693,19.3865,-155.1123,3.53,1.14,18.7199,True,False,False
694,19.3453,-155.0518,9.48,1.56,26.0674,True,False,False
695,19.3453,-155.0518,9.48,1.56,26.0674,True,False,False
696,19.3118,-155.2577,8.92,2.23,12.5255,True,False,False
697,19.3118,-155.2577,8.92,2.23,12.5255,True,False,False
698,19.3952,-155.0852,4.04,1.26,21.3579,True,False,False
699,19.3952,-155.0852,4.04,1.26,21.3579,True,False,False
700,19.3445,-155.0417,3.76,1.96,27.1001,True,False,False
701,19.3445,-155.0417,3.76,1.96,27.1001,True,False,False
702,19.3397,-155.0522,4.11,1.52,26.2361,True,False,False
703,19.3397,-155.0522,4.11,1.52,26.2361,True,False,False
704,19.3883,-155.1045,3.86,1.09,19.4829,True,False,False
705,19.3883,-155.1045,3.86,1.09,19.4829,True,False,False
706,19.3583,-155.0578,6.71,1.17,25.0312,True,False,False
707,19.3583,-155.0578,6.71,1.17,25.0312,True,False,False
708,19.3825,-155.1258,3.68,1.24,17.4406,True,False,False
709,19.3825,-155.1258,3.68,1.24,17.4406,True,False,False
710,19.3205,-155.2313,9.21,1.47,12.6105,True,False,False
711,19.3205,-155.2313,9.21,1.47,12.6105,True,False,False
712,19.3905,-155.1013,4.3,1.19,19.7692,True,False,False
713,19.3905,-155.1013,4.3,1.19,19.7692,True,False,False
714,19.357,-155.2193,14.61,1.57,10.0534,True,False,False
715,19.357,-155.2193,14.61,1.57,10.0534,True,False,False
716,19.3587,-155.2303,12.64,1.43,9.1302,True,False,False
717,19.3587,-155.2303,12.64,1.43,9.1302,True,False,False
718,19.3653,-155.024,0.25,1.47,28.272,True,False,False
719,19.3653,-155.024,0.25,1.47,28.272,True,False,False
720,19.3853,-155.1145,3.13,1.33,18.5224,True,False,False
721,19.3853,-155.1145,3.13,1.33,18.5224,True,False,False
722,19.3935,-155.1008,3.93,1.15,19.7663,True,False,False
723,19.3935,-155.1008,3.93,1.15,19.7663,True,False,False
724,19.352,-155.2353,10.81,1.5,9.3955,True,False,False
725,19.352,-155.2353,10.81,1.5,9.3955,True,False,False
726,19.3857,-155.1072,3.38,1.18,19.2618,True,False,False
727,19.3857,-155.1072,3.38,1.18,19.2618,True,False,False
728,19.3633,-155.013,4.07,1.45,29.4467,True,False,False
729,19.3633,-155.013,4.07,1.45,29.4467,True,False,False
730,19.355999999999998,-155.0407,3.08,2.01,26.8264,True,False,False
731,19.355999999999998,-155.0407,3.08,2.01,26.8264,True,False,False
732,19.32,-155.1225,4.05,1.36,20.5891,True,False,False
733,19.32,-155.1225,4.05,1.36,20.5891,True,False,False
734,19.3927,-155.1008,3.86,1.35,19.7803,True,False,False
735,19.3927,-155.1008,3.86,1.35,19.7803,True,False,False
736,19.3338,-155.2248,9.05,1.81,11.6871,True,False,False
737,19.3338,-155.2248,9.05,1.81,11.6871,True,False,False
738,19.2795,-155.1255,8.82,1.54,23.1226,True,False,False
739,19.2795,-155.1255,8.82,1.54,23.1226,True,False,False
740,19.385,-155.1152,3.41,1.45,18.4579,True,False,False
741,19.385,-155.1152,3.41,1.45,18.4579,True,False,False
742,19.3795,-155.1313,3.4,1.43,16.9698,True,False,False
743,19.3795,-155.1313,3.4,1.43,16.9698,True,False,False
744,19.3777,-155.1183,2.94,1.47,18.3372,True,False,False
745,19.3777,-155.1183,2.94,1.47,18.3372,True,False,False
746,19.327,-155.2288,7.42,1.93,12.1048,True,False,False
747,19.327,-155.2288,7.42,1.93,12.1048,True,False,False
748,19.3338,-155.2288,7.85,1.92,11.4581,True,False,False
749,19.3338,-155.2288,7.85,1.92,11.4581,True,False,False
750,19.3843,-155.114,3.6,1.16,18.5977,True,False,False
751,19.3843,-155.114,3.6,1.16,18.5977,True,False,False
752,19.3197,-155.1223,6.61,1.41,20.6249,True,False,False
753,19.3197,-155.1223,6.61,1.41,20.6249,True,False,False
754,19.3882,-155.1135,3.05,1.21,18.5586,True,False,False
755,19.3882,-155.1135,3.05,1.21,18.5586,True,False,False
756,19.3703,-155.0358,8.27,2.49,26.9436,True,False,False
757,19.3703,-155.0358,8.27,2.49,26.9436,True,False,False
758,19.3227,-155.0947,7.02,1.51,22.9435,True,False,False
759,19.3227,-155.0947,7.02,1.51,22.9435,True,False,False
760,19.3143,-155.1553,6.6,1.35,18.2111,True,False,False
761,19.3143,-155.1553,6.6,1.35,18.2111,True,False,False
762,19.3922,-155.1013,3.65,1.14,19.7375,True,False,False
763,19.3922,-155.1013,3.65,1.14,19.7375,True,False,False
764,19.3025,-155.1938,5.61,1.47,16.408,True,False,False
765,19.3025,-155.1938,5.61,1.47,16.408,True,False,False
766,19.3965,-155.0825,3.77,1.33,21.6197,True,False,False
767,19.3965,-155.0825,3.77,1.33,21.6197,True,False,False
768,19.3908,-155.0985,3.81,1.3,20.0529,True,False,False
769,19.3908,-155.0985,3.81,1.3,20.0529,True,False,False
770,19.3917,-155.1103,2.24,1.49,18.8163,True,False,False
771,19.3917,-155.1103,2.24,1.49,18.8163,True,False,False
772,19.3605,-155.1103,5.46,1.53,19.717,True,False,False
773,19.3605,-155.1103,5.46,1.53,19.717,True,False,False
774,19.3838,-155.121,3.36,1.53,17.895,True,False,False
775,19.3838,-155.121,3.36,1.53,17.895,True,False,False
776,19.383,-155.1185,3.76,1.32,18.1707,True,False,False
777,19.383,-155.1185,3.76,1.32,18.1707,True,False,False
778,19.397000000000002,-155.1105,3.69,1.07,18.7022,True,False,False
779,19.397000000000002,-155.1105,3.69,1.07,18.7022,True,False,False
780,19.3833,-155.0998,4.26,1.06,20.0764,True,False,False
781,19.3833,-155.0998,4.26,1.06,20.0764,True,False,False
782,19.3828,-155.1105,3.91,1.3,18.9927,True,False,False
783,19.3828,-155.1105,3.91,1.3,18.9927,True,False,False
784,19.3368,-155.0485,7.96,1.81,26.7123,True,False,False
785,19.3368,-155.0485,7.96,1.81,26.7123,True,False,False
786,19.3873,-155.118,3.43,1.13,18.1166,True,False,False
787,19.3873,-155.118,3.43,1.13,18.1166,True,False,False
788,19.3353,-155.2198,7.98,1.13,11.8533,True,False,False
789,19.3353,-155.2198,7.98,1.13,11.8533,True,False,False
790,19.3815,-155.1105,3.25,1.44,19.0256,True,False,False
791,19.3815,-155.1105,3.25,1.44,19.0256,True,False,False
792,19.387999999999998,-155.1272,3.44,1.3,17.1569,True,False,False
793,19.387999999999998,-155.1272,3.44,1.3,17.1569,True,False,False
